LGA_CODE,RR_bushfire,RR_cyclone,RR_earthquake,RR_flood,RR_landslide,RR_storm
52800,0.0,0.7142857142857144,0.0,10.999999999999995,0.0,1.9999999999999998
52870,0.3333333333333333,0.0,0.0,0.0,0.0,3.0
52940,0.0,0.0,0.0,inf,0.0,inf
53010,0.0,0.0,0.0,2.5,0.0,inf
53080,0.0,0.0,0.0,1.0,0.0,inf
53220,0.0,1.0,0.0,4.333333333333333,0.0,1.2857142857142858
53290,0.49999999999999994,0.0,0.0,0.49999999999999994,0.0,1.9999999999999998
53360,0.0,0.6666666666666667,0.0,inf,0.0,0.25
53430,0.0,0.0,0.0,0.0,0.0,inf
53570,0.0,0.49999999999999994,0.0,0.49999999999999994,0.0,inf
53640,0.0,0.0,0.0,4.000000000000001,0.0,inf
53710,0.0,0.0,0.0,0.49999999999999994,0.0,inf
53780,0.0,0.0,0.0,0.0,0.0,inf
53800,0.0,0.25,0.0,1.4999999999999998,0.0,2.333333333333333
53920,0.0,0.3333333333333333,0.0,7.0,0.0,3.0
53990,0.25,0.0,0.0,0.25,0.0,4.000000000000001
54060,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3.0
54130,0.0,0.0,0.0,2.5,0.0,inf
54200,0.0,0.0,0.0,0.0,0.0,inf
54280,0.0,0.0,0.0,1.9999999999999998,0.0,inf
54310,0.0,3.0,0.0,3.0,0.0,0.3333333333333333
54340,0.0,0.0,0.0,1.4999999999999998,0.0,inf
54410,0.0,0.0,0.0,3.0,0.0,3.0
54480,0.0,0.0,0.0,4.000000000000001,0.0,inf
54550,0.0,0.0,0.0,1.9999999999999998,0.0,inf
54620,0.0,0.0,0.0,1.0,0.0,inf
54690,0.0,0.49999999999999994,0.0,0.49999999999999994,0.0,1.9999999999999998
54760,0.0,0.0,0.0,3.0,0.0,inf
54830,0.0,0.0,0.0,0.0,0.0,inf
54900,0.0,0.0,0.0,1.4999999999999998,0.0,inf
54970,0.0,0.75,0.0,5.999999999999997,0.0,2.5
55040,0.0,0.6666666666666667,0.0,4.000000000000001,0.0,1.4999999999999998
55110,0.0,0.0,0.0,0.0,0.0,inf
55180,0.19999999999999998,0.0,0.0,0.19999999999999998,0.0,5.000000000000002
55250,0.0,0.75,0.0,3.6666666666666665,0.0,1.3333333333333333
55320,0.0,0.0,0.0,0.0,0.0,inf
55390,0.0,0.19999999999999998,0.0,5.000000000000002,0.0,1.9999999999999998
55460,0.0,0.0,0.0,1.0,0.0,inf
55530,0.0,0.25,0.0,0.6666666666666667,0.0,4.000000000000001
55600,0.0,0.3333333333333333,0.0,1.0,0.0,inf
55670,0.0,0.19999999999999998,0.0,1.0,0.0,1.9999999999999998
55740,0.0,0.0,0.0,0.0,0.0,inf
55810,0.0,0.16666666666666666,0.0,2.5,0.0,5.999999999999997
55880,0.0,0.3333333333333333,0.0,1.0,0.0,3.0
55950,0.0,0.0,0.0,1.0,0.0,inf
56090,inf,0.0,0.0,0.0,0.0,0.0
56160,0.0,0.18181818181818182,0.0,3.333333333333334,0.0,1.6000000000000003
56230,0.14285714285714285,0.0,0.0,1.6666666666666667,0.0,1.0
56300,0.0,0.0,0.0,0.49999999999999994,0.0,inf
56370,0.0,0.0,0.0,3.0,0.0,inf
56460,0.0,0.0,0.0,1.6666666666666667,0.0,inf
56580,0.0,0.0,0.0,0.0,0.0,inf
56620,0.0,0.0,0.0,1.0,0.0,inf
56730,0.0,0.14285714285714285,0.0,1.0,0.0,7.0
56790,0.0,0.3333333333333333,0.0,3.0,0.0,1.0
56860,0.0,0.0,0.0,1.0,0.0,inf
57000,0.0,0.25,0.0,0.6666666666666667,0.0,4.000000000000001
57080,0.0,0.0,0.0,0.0,0.0,inf
57140,0.0,0.0,0.0,1.0,0.0,5.000000000000002
57210,0.0,0.0,0.0,5.000000000000002,0.0,5.000000000000002
57280,0.0,2.749999999999999,0.0,2.749999999999999,0.0,0.3636363636363636
57350,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,inf
57420,0.0,0.0,0.0,3.0,0.0,inf
57630,0.0,0.49999999999999994,0.0,3.5000000000000004,0.0,1.9999999999999998
57700,1.0,0.0,0.0,0.0,0.0,1.0
57770,0.0,1.9999999999999998,0.0,1.9999999999999998,0.0,0.0
57840,0.0,0.0,0.0,0.0,0.0,inf
57910,0.0,0.0,0.0,0.0,0.0,inf
57980,0.0,0.0,0.0,0.0,0.0,inf
58050,1.9999999999999998,0.0,0.0,0.49999999999999994,0.0,0.49999999999999994
58190,0.0,0.0,0.0,inf,0.0,inf
58260,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3.0
58330,0.19999999999999998,0.0,0.0,0.49999999999999994,0.0,5.000000000000002
58400,0.0,0.0,0.0,inf,0.0,inf
58470,0.0,0.4444444444444445,0.0,12.000000000000009,0.0,1.1666666666666665
58510,0.0,0.0,0.0,0.0,0.0,inf
58540,0.0,0.16666666666666666,0.0,1.3333333333333333,0.0,inf
58570,0.0,0.0,0.0,1.0,0.0,inf
58610,0.0,0.0,0.0,1.3333333333333333,0.0,inf
58680,0.0,0.0,0.0,1.3333333333333333,0.0,5.999999999999997
58760,0.0,0.0,0.0,0.0,0.0,inf
58820,1.0,0.0,0.0,0.0,0.0,1.0
58890,0.0,0.0,0.0,1.3333333333333333,0.0,inf
59030,0.0,0.0,0.0,inf,0.0,inf
59100,0.0,0.0,0.0,1.4999999999999998,0.0,inf
59170,0.0,0.0,0.0,1.9999999999999998,0.0,inf
59250,0.0,0.6,0.0,inf,0.0,3.0
59310,0.0,0.25,0.0,0.6666666666666667,0.0,inf
59320,0.0,0.0,0.0,inf,0.0,inf
59330,0.0,0.0,0.0,1.9999999999999998,0.0,inf
59340,0.0,1.0,0.0,4.000000000000001,0.0,1.4999999999999998
59350,0.0,0.0,0.0,4.500000000000002,0.0,2.666666666666667
59360,0.0,0.0,0.0,1.0,0.0,inf
59370,0.19999999999999998,0.19999999999999998,0.0,0.49999999999999994,0.0,5.000000000000002
60210,0.25,0.0,0.0,2.333333333333333,0.0,0.4285714285714286
60610,0.0,0.0,0.0,inf,0.0,1.0
60810,0.0,0.0,0.0,4.000000000000001,0.0,1.4999999999999998
61010,1.0,0.0,0.0,1.0,0.0,0.49999999999999994
61210,0.6666666666666667,0.0,0.0,1.4999999999999998,0.0,0.6666666666666667
61410,0.0,0.0,0.0,1.0,0.0,1.0
61510,0.75,0.0,0.0,0.75,0.0,0.39999999999999997
61610,0.0,0.0,0.0,inf,0.0,0.6666666666666667
61810,0.0,0.0,0.0,inf,0.0,0.39999999999999997
62010,0.49999999999999994,0.0,0.0,0.49999999999999994,0.0,1.9999999999999998
62210,0.0,0.0,0.0,inf,0.0,1.9999999999999998
62410,0.3333333333333333,0.0,0.0,1.0,0.0,1.0
62610,1.0,0.0,0.0,0.0,0.0,1.0
62810,0.0,0.0,0.0,1.0,0.0,1.0
63010,0.25,0.0,0.0,0.6666666666666667,0.0,0.6666666666666667
63210,0.19999999999999998,0.0,0.0,1.9999999999999998,0.0,1.0
63610,0.0,0.0,0.0,1.9999999999999998,0.0,1.9999999999999998
63810,0.0,0.0,0.0,inf,0.0,1.9999999999999998
64010,0.0,0.0,0.0,inf,0.0,0.6666666666666667
64210,0.25,0.0,0.0,4.000000000000001,0.0,0.6666666666666667
64610,0.0,0.0,0.0,inf,0.0,0.3333333333333333
64810,0.49999999999999994,0.0,0.0,0.49999999999999994,0.0,0.49999999999999994
65010,0.3333333333333333,0.0,0.0,3.0,0.0,0.3333333333333333
65210,0.49999999999999994,0.0,0.0,1.9999999999999998,0.0,0.0
65410,0.25,0.0,0.0,4.000000000000001,0.0,0.6666666666666667
65610,0.6666666666666667,0.0,0.0,1.4999999999999998,0.0,0.6666666666666667
65810,0.0,0.0,0.0,inf,0.0,0.6666666666666667
70200,0.09090909090909091,0.0,0.0,1.4000000000000001,0.0,0.7142857142857144
70420,0.125,0.49999999999999994,0.0,0.7999999999999999,0.0,0.49999999999999994
70540,1.0,1.0,0.0,0.0,0.0,0.0
70620,0.1,0.22222222222222224,0.0,1.75,0.0,0.37499999999999994
70700,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0
71000,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,1.6666666666666667
71300,0.08333333333333333,0.8571428571428572,0.0,0.08333333333333333,0.0,0.625
72200,0.125,0.49999999999999994,0.0,0.125,0.0,0.7999999999999999
72300,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0
72330,0.125,0.125,0.0,1.9999999999999998,0.0,0.49999999999999994
72800,1.0,1.0,0.0,0.0,0.0,0.0
73600,0.07142857142857142,0.6666666666666667,0.0,0.15384615384615383,0.0,0.875
74050,0.0,0.6666666666666667,0.0,0.0,0.0,1.4999999999999998
74550,0.06666666666666667,0.6,0.0,0.23076923076923078,0.0,0.7777777777777778
74560,1.0,1.0,0.0,0.0,0.0,0.0
74660,0.08333333333333333,0.625,0.0,0.08333333333333333,0.0,0.8571428571428572
74680,0.0625,0.5454545454545455,0.0,0.2142857142857143,0.0,0.8888888888888888
79399,0.49999999999999994,0.0,0.0,0.0,0.0,1.9999999999999998
89399,0.3333333333333333,0.0,0.0,0.0,0.0,3.0
